    8   39            34.2851358520           100.0000000000             0.0023682093             0.0066306685
    8   40            35.3442644170           100.0000000000             0.0022611607             0.0066306685
    8   41            36.1589307848           100.0000000000             0.0021604679             0.0066306685
    8   42            36.7186928359           100.0000000000             0.0020656661             0.0066306685
    8   43            37.0454789548           100.0000000000             0.0019763307             0.0066306685
    8   44            37.1761439606           100.0000000000             0.0018920733             0.0066306685
    8   45            37.1509437743           100.0000000000             0.0018125383             0.0066306685
    8   46            37.0096555258           100.0000000000             0.0017373992             0.0066306685
    8   47            36.7902977545           100.0000000000             0.0016663566             0.0066306685
    8   48            36.5278868702           100.0000000000             0.0015991351             0.0066306685
    8   49            36.2528093692           100.0000000000             0.0015354812             0.0066306685
    8   50            35.9892106702           100.0000000000             0.0014751613             0.0066306685
    9    1             0.0000000000           100.0000000000             0.0344739859             0.0064039958
    9    2             0.0000000000           100.0000000000             0.0308301582             0.0064039958
